tweet_id,tweet,class
5100530081,You 17yrs old pregnant and pop pillz and drinking CMONBITCH WhereTheyDoThatAt,1
563697167563780096,"Because Niyalithanda iPeni ""Pillz_MaZuma: Ya'll fucking pregnant women? How they allowing that though? """,1
563696982804668418,Lol bruh ! RT Pillz_MaZuma: Ya'll fucking pregnant women?  How they allowing that though? ,1
535597354733539328,Wtf Danni was pregnant by CT I'm so shocked.!!,1
563697167563780096,"Because Niyalithanda iPeni ""Pillz_MaZuma: Ya'll fucking pregnant women? How they allowing that though? """,1
563696982804668418,Lol bruh ! RT Pillz_MaZuma: Ya'll fucking pregnant women?  How they allowing that though? ,1
535597354733539328,Wtf Danni was pregnant by CT I'm so shocked.!!,1
1129462678941065216,Thats shit is crazy. These niggas out here poppin Pillz and smokin w they pregnant BM shit is sad,1
1097766125134405632,"When you are about to creampie in her and she turns around and says"" I'm pregnant lmao I don't take pillz """,1
1081634274531528707,Fucked the lil bitch so good she faked pregnant talkin bout call Maury (it aint mine Im sorry),1
1129462678941065216,Thats shit is crazy. These niggas out here poppin Pillz and smokin w they pregnant BM shit is sad,1
1097766125134405632,"When you are about to creampie in her and she turns around and says"" I'm pregnant lmao I don't take pillz """,1
1081634274531528707,Fucked the lil bitch so good she faked pregnant talkin bout call Maury (it aint mine Im sorry),1
33455877117706240,"""PillaGetsIT:  scariestwordsever...... ""Pillz ..... im pregnant"" (cloud of dust where i used to stand) < Lmfao""I'm FUCKIN DEAD!",1
24920388714635264,"RT Taledagenbobby hoodhoes pop pillz, drink,smoke,& lean while they pregnant",1
17259615074914304,STREETfam_PiLLz fat and pregnant eating everything I can get my hands on lol,1
2112586506043392,"Jay_CollegeKidd said that if a bitch say she on the pill and end up pregnant, she gone stuff 10 of them damn pillz down her throat lmao",1
28804350285,"""dimo2gunzup_ym: RT PILLZ_n_PUSSY: PREGNANT PUSSY GOOD PUSSY<lolsssss why cuz yu cud nut in it?""yup.",1
28802510472,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY<<I agree,1
28802507625,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY<<I agree,1
28802272969,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY - This The Second Time I Heard Thiss Lmfaooo _*Maris,1
28765370841,RT JIMMY2TIM3S    RT PILLZ_n_PUSSY IN PILLZ I TRUST RIPCHEY_HILSON ?? U pregnant<< YA DA PAPPY<<<<< YALL PLAY TO MUCH LOL,1
28765298769,RT PILLZ_n_PUSSY    RIPCHEY_HILSON ?? U pregnant <<< WHATTTTTT? NO WAT TYPE OF QUESTION IS DAT LOL?,1
23969537014,Lmao weak RT STREETFAM_PILLZ: I wanna get some twitter chick pregnant,1
20578712681,Damn it sucks bein pregnant kuz wen u in pain u kant take pillz ... for da pain 2 go away SHIT SUCKKKKSSSSS u juss gotta suffer,1
33455877117706240,"""PillaGetsIT:  scariestwordsever...... ""Pillz ..... im pregnant"" (cloud of dust where i used to stand) < Lmfao""I'm FUCKIN DEAD!",1
24920388714635264,"RT Taledagenbobby hoodhoes pop pillz, drink,smoke,& lean while they pregnant",1
17259615074914304,STREETfam_PiLLz fat and pregnant eating everything I can get my hands on lol,1
2112586506043392,"Jay_CollegeKidd said that if a bitch say she on the pill and end up pregnant, she gone stuff 10 of them damn pillz down her throat lmao",1
28804350285,"""dimo2gunzup_ym: RT PILLZ_n_PUSSY: PREGNANT PUSSY GOOD PUSSY<lolsssss why cuz yu cud nut in it?""yup.",1
28802510472,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY<<I agree,1
28802507625,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY<<I agree,1
28802272969,RT PILLZ_n_PUSSY PREGNANT PUSSY GOOD PUSSY - This The Second Time I Heard Thiss Lmfaooo _*Maris,1
28765370841,RT JIMMY2TIM3S    RT PILLZ_n_PUSSY IN PILLZ I TRUST RIPCHEY_HILSON ?? U pregnant<< YA DA PAPPY<<<<< YALL PLAY TO MUCH LOL,1
28765298769,RT PILLZ_n_PUSSY    RIPCHEY_HILSON ?? U pregnant <<< WHATTTTTT? NO WAT TYPE OF QUESTION IS DAT LOL?,1
23969537014,Lmao weak RT STREETFAM_PILLZ: I wanna get some twitter chick pregnant,1
20578712681,Damn it sucks bein pregnant kuz wen u in pain u kant take pillz ... for da pain 2 go away SHIT SUCKKKKSSSSS u juss gotta suffer,1
809288075797008384,Dammit Apple even tired of you bitches getting pregnant they got a damn pregnant emoji      ,1
809288075797008384,Dammit Apple even tired of you bitches getting pregnant they got a damn pregnant emoji      ,1
1241459164754456579,And you are pregnant too,1
1223771780604665856,"Chile she is not the one

She dont care about that man partying on usual nights but at 36 weeks pregnant her baby could come any second 

His ass shoulda been more responsible",1
1221454899801739267,I love pregnant women lol crazy fuckers https://twitter.com/BougieBlackGurl/status/1220772020805406720,1
1181974001612132352,Everybody keep saying pillz gonna get me pregnant  I dont see it,1
1155147527068536833,Just Incase you feel like getting pregnant,1
1241459164754456579,And you are pregnant too,1
1223771780604665856,"Chile she is not the one

She dont care about that man partying on usual nights but at 36 weeks pregnant her baby could come any second 

His ass shoulda been more responsible",1
1221454899801739267,I love pregnant women lol crazy fuckers https://twitter.com/BougieBlackGurl/status/1220772020805406720,1
1181974001612132352,Everybody keep saying pillz gonna get me pregnant  I dont see it,1
1155147527068536833,Just Incase you feel like getting pregnant,1
1033960590157524992,"The oldest one...I sure didnt get that bitch pregnant, didnt fuck the bros leg up not did I have a child with that nice asses bitch. https://twitter.com/WORLDSTAR/status/1030547143977840643",1
1033440478996439040,No..Ill just get her sister pregnant. Fuck apologizing https://twitter.com/pattyamaka_/status/1032616980765978624,1
1029161384196493312,time to get anti pregnant / controlling my period pillz,1
1019617600937103360,IDC IDC if the GooD and you try to leave me  IM PREGNANT  BITCH pic.twitter.com/k2UbOAtDAR,1
1008769091207860224,"I'm diS guSt ed. Y canT grilL and BoY be jusT Frenz, U ugleee freeek. PluS i neveR pregnaNt cuZ i TaKe BorTh contrOl Pillz, u RetaRd",1
1003272321409409024,Lmfaooo pillz u should of seen my face when I realized how I was gone be pregnant all summer instead of being in a thong bikini somewhere,1
984461649041149957,No disrespect but didnt she do that same thing to manz ex whilst she was pregnant? Karma maybe?,1
1033960590157524992,"The oldest one...I sure didnt get that bitch pregnant, didnt fuck the bros leg up not did I have a child with that nice asses bitch. https://twitter.com/WORLDSTAR/status/1030547143977840643",1
1033440478996439040,No..Ill just get her sister pregnant. Fuck apologizing https://twitter.com/pattyamaka_/status/1032616980765978624,1
1029161384196493312,time to get anti pregnant / controlling my period pillz,1
1019617600937103360,IDC IDC if the GooD and you try to leave me  IM PREGNANT  BITCH pic.twitter.com/k2UbOAtDAR,1
1008769091207860224,"I'm diS guSt ed. Y canT grilL and BoY be jusT Frenz, U ugleee freeek. PluS i neveR pregnaNt cuZ i TaKe BorTh contrOl Pillz, u RetaRd",1
1003272321409409024,Lmfaooo pillz u should of seen my face when I realized how I was gone be pregnant all summer instead of being in a thong bikini somewhere,1
984461649041149957,No disrespect but didnt she do that same thing to manz ex whilst she was pregnant? Karma maybe?,1
478169371022725120,"pillz_pmbambo what, Baba is pregnant??",1
459441663186722817,These pillz make me feel like I am pregnant.. ,1
452156129620287488,djqone Ths Pregnant gal wrk sayz wen u drnk morning aftr pillz u Arbotng a Child lmfao!! O_o..i disagree,1
446315833812201472,"I can't see myself wearing anything fake if I was pregnant (hair, nails, eyelashes...etc)",1
434836424710684672,So Whoever Got Lil Kim Pregnant Must Was On Some Pillz Smh!!! http://instagram.com/p/kdKk6gJ4Xr/,1
411758593852309504,"Keep it""Bisola_Eniitan: Errrrm J_pillz answer dat ""Dr_Gibsoon: Ladies if you are pregnant 2day, what will you do? 77DownloadsDotCom""""",1
411599106449362944,"Errrrm J_pillz answer dat ""Dr_Gibsoon: Ladies if you are pregnant 2day, what will you do? 77DownloadsDotCom""",1
408374864807227393,"Please inform yourself on what happens when you don't use contraception. thank you. ""I'm pregnant"" -2 Pillz http://youtu.be/L1jMZJVH7hY",1
478169371022725120,"pillz_pmbambo what, Baba is pregnant??",1
459441663186722817,These pillz make me feel like I am pregnant.. ,1
452156129620287488,djqone Ths Pregnant gal wrk sayz wen u drnk morning aftr pillz u Arbotng a Child lmfao!! O_o..i disagree,1
446315833812201472,"I can't see myself wearing anything fake if I was pregnant (hair, nails, eyelashes...etc)",1
434836424710684672,So Whoever Got Lil Kim Pregnant Must Was On Some Pillz Smh!!! http://instagram.com/p/kdKk6gJ4Xr/,1
411758593852309504,"Keep it""Bisola_Eniitan: Errrrm J_pillz answer dat ""Dr_Gibsoon: Ladies if you are pregnant 2day, what will you do? 77DownloadsDotCom""""",1
411599106449362944,"Errrrm J_pillz answer dat ""Dr_Gibsoon: Ladies if you are pregnant 2day, what will you do? 77DownloadsDotCom""",1
408374864807227393,"Please inform yourself on what happens when you don't use contraception. thank you. ""I'm pregnant"" -2 Pillz http://youtu.be/L1jMZJVH7hY",1
219674929535266817,EVERY6ODY PREGNANT DAMN TIO MANY KIDS DEY GNE RUN DA WORLD,1
207984683466764289,"Wifey: I'm getting ugly
Me: I'm pregnant
Her: What?
Me: Sorry, i thought we were listing things that were impossible<3",1
207091467896889344,Wait weren't u pregnant? Yes....sooooo? LOL!! RT Pillz_MaZuma: Wt's yo favorite sex position?Oh myn is the ... http://m.tmi.me/qI98b,1
204737200556998658,Wtfff!!! I'm on birth control pillz and my gf is pregnant again!!!,1
204175009093140480,"""pillz_and_bandz: _DreamNINI aye I heard u was pregnant"" well you heard right ... I'm 4 months and some weeks",1
198248961058930689,"LoveAnd_Guns ""Pillz_Ownz: Nowadays its either you're in love, pregnant, or straight played""",1
198248730871336961,"""Pillz_Ownz: Nowadays its either you're in love, pregnant, or straight played""",1
191126232090423296,"liar ! Queensagi
ThingsAfricanMumsSay if a Guy
Holds ur waist,  will get
Pregnant.",1
187837330579664896,No ma! Im on ma birth control pillz :Dsere_b: What's d p?are u pregnant? RT pweetymarie: I sed it oo ... http://m.tmi.me/nUtSp,1
182359436264882176,That awkward moment when an ex randomly calls u to tell u that she is pregnant. I guess all I cud say is Congrets,1
180094212044374017,These dayz niggas dnt kuff females no mo they get them Pregnant so he kno they aint going no where shitkrazI,1
174869780191395841,It has come 2 my attention that most pregnant teens have a hard time speaking the english language. Let's educate our kids hle...,1
171787851233628160,Bitch! What do you mean your pregnant?? Teen Matters is across the street literally,1
166354056674164738,They say pregnant pussy is the best pussy is it true,1
165498493199335424,"""Junya_Mocks  flex82boogie Pillz_1852 NEOBEATS DaKazZ DeeperDBS MRAKES14 lol God Bless thou"" <-cat scan 4 pregnant women?",1
164455635004555264,"""LesediLez: LinskiLove Ntsako_Says not evn if he takez mornin afta pillz lol ul gt fuckd by the twinz lol ul gt pregnant twice lmfao",1
164448340652724224,LinskiLove Ntsako_Says not evn if he takez mornin afta pillz lol ul gt fuckd by the twinz lol ul gt pregnant twice lmfao LoGIk,1
163999994205052928,If boiiz cld get pregnant...dy wld nt act dy way dey do!,1
162333962109321217,"If my boyfriend ever got some other girl pregnant I'll chop his dang-a-lang off !
",1
159692931807191040,Gettin pregnant is like the CommonCold for women damn bitches poppin babies like richpeople pop pillz,1
219674929535266817,EVERY6ODY PREGNANT DAMN TIO MANY KIDS DEY GNE RUN DA WORLD,1
207984683466764289,"Wifey: I'm getting ugly
Me: I'm pregnant
Her: What?
Me: Sorry, i thought we were listing things that were impossible<3",1
207091467896889344,Wait weren't u pregnant? Yes....sooooo? LOL!! RT Pillz_MaZuma: Wt's yo favorite sex position?Oh myn is the ... http://m.tmi.me/qI98b,1
204737200556998658,Wtfff!!! I'm on birth control pillz and my gf is pregnant again!!!,1
204175009093140480,"""pillz_and_bandz: _DreamNINI aye I heard u was pregnant"" well you heard right ... I'm 4 months and some weeks",1
198248961058930689,"LoveAnd_Guns ""Pillz_Ownz: Nowadays its either you're in love, pregnant, or straight played""",1
198248730871336961,"""Pillz_Ownz: Nowadays its either you're in love, pregnant, or straight played""",1
191126232090423296,"liar ! Queensagi
ThingsAfricanMumsSay if a Guy
Holds ur waist,  will get
Pregnant.",1
187837330579664896,No ma! Im on ma birth control pillz :Dsere_b: What's d p?are u pregnant? RT pweetymarie: I sed it oo ... http://m.tmi.me/nUtSp,1
182359436264882176,That awkward moment when an ex randomly calls u to tell u that she is pregnant. I guess all I cud say is Congrets,1
180094212044374017,These dayz niggas dnt kuff females no mo they get them Pregnant so he kno they aint going no where shitkrazI,1
174869780191395841,It has come 2 my attention that most pregnant teens have a hard time speaking the english language. Let's educate our kids hle...,1
171787851233628160,Bitch! What do you mean your pregnant?? Teen Matters is across the street literally,1
166354056674164738,They say pregnant pussy is the best pussy is it true,1
165498493199335424,"""Junya_Mocks  flex82boogie Pillz_1852 NEOBEATS DaKazZ DeeperDBS MRAKES14 lol God Bless thou"" <-cat scan 4 pregnant women?",1
164455635004555264,"""LesediLez: LinskiLove Ntsako_Says not evn if he takez mornin afta pillz lol ul gt fuckd by the twinz lol ul gt pregnant twice lmfao",1
164448340652724224,LinskiLove Ntsako_Says not evn if he takez mornin afta pillz lol ul gt fuckd by the twinz lol ul gt pregnant twice lmfao LoGIk,1
163999994205052928,If boiiz cld get pregnant...dy wld nt act dy way dey do!,1
162333962109321217,"If my boyfriend ever got some other girl pregnant I'll chop his dang-a-lang off !
",1
159692931807191040,Gettin pregnant is like the CommonCold for women damn bitches poppin babies like richpeople pop pillz,1
159416334357233664,"How2PleaseAHoodrat tell her you the daddy of her baby, even though you met her when she was 2months pregnant",1
147238484149673984,Sumbody need to put twitter on birth control pillz... Cuz ima get dis bihh pregnant,1
146845395786543104,BaddassREDDBONE Lol !!! Not get nobody pregnant again yet....But I popped dem crazy asz pillz imma be tripp'n soon,1
146644874387668992,I hate tha era why is every girl pregnant .Damn I wish grew up in the 80's where them pillz and shots was effective & girls ain't wan kids,1
142902810143490049,Pillz_n_Weed: Crushing honey buns with peanut butter -- that sounds like a pregnant thing.. Ew. Haha,1
132786095699148800,"Everytime I see that one of my friends posts that they are pregnant on Facebook, I have to stop myself from saying ""I'm Sorry.""",1
131910985471623168,My Brovahh Gottah Girl Pregnant..She Bettah Start Popin Dem Pillz!,1
131785401332535296,Lets! JTheaux Hey y'all let's get pregnant and take ecstasy pillz,1
130089257313386496,she said pleas dont get pregnant...ill pay 4 ur birth control pillz...weak,1
129575640855871489,I wonder if children who stutter are the result of pregnant women using vibrators.JustAthought,1
392688583691472896,"MissRamirezz slogan. ""Does your breathe smell like shit, and you dont want to get pregnant at the same. Then take these new mentos BC pillz",1
384349796967780353,malikbuc22 3blackballs Lauren your pregnant??,1
384214408919924736,Extra_Pillz 3blackballs  makia!!! Lauren is pregnant!!!!,1
378067288647553024,"Who jokes with such shi""Ben_pillz: She told me she was pregnant n i was scared... LL!!! We neva got baq thou CoolFMNigeria sandyjag.. """,1
374861289132421120,"Its a metaphor _ ""SICK_pillz: U smoke? ""Fabiacutey: Hehehe!!!""olisbaba: U can lyk to see tinz oo!!""Fabiacutey: Pregnant clouds...""""""""",1
374856364033851392,"U smoke? ""Fabiacutey: Hehehe!!!""olisbaba: U can lyk to see tinz oo!!""Fabiacutey: Pregnant clouds...""""""",1
367717678901104640,"A lady using pillz after sex nd still got pregnant= DEFENSIVE ERROR.."":/",1
367714227907477504,A lady using pillz after sex nd still got pregnant= DEFENSIVE ERROR..,1
366183011957485568,"""Liyahh_BossLady: This the 2nd day i woke up too throwing up !!!"" ""PREGNANT"" lol . Wheres yo prenatal pillz",1
364104561880866816,Leave her tf alone she is pregnant not dying..,1
357239366420152320, RT Pillz_MaZuma: SMH RT Qiniso_Elihle: What kinda woman sleeps with a man other than her baby daddy when she's pregnant vele?! Smh,1
349768487012548608,PhillyD: If men could also get pregnant I wonder how many of these old male politicians would change their vote sb5 standwithwendy RT,1
339355084158795776,"Is it that pregnant b*tch u told me about? RT""Pillz_MaZuma: Lord please hear my prayers about Mahery ... Yassi nxa WitsLawSchool",1
338565587913568256,"If a girl pops pills to prevent pregnancy nd stil getz pregnant datz an own goal,if shez pregnant witout pillz datz a goal ejike05ejike",1
331688730630950912,"Akakwazi nokunxibaRT Nolwazie_M: No she's not hei RT""Za_Maniac: Kim Kardashian is not a beautiful pregnant woman""",1
331686761304584192,"Akakwaz nokunxiba shameRT Nolwazie_M: No she's not hei RT""Za_Maniac: Kim Kardashian is not a beautiful pregnant woman""",1
330273884794392577,Quote: with so many girls pregnant  schools condoms should b on the stationary list period,1
327409749450706944,"Nollywood Star Actress, Nse Ikpe Etims Pregnant, Husband Must Have Super-Sperm! http://bit.ly/12kodBK ...via 411Vibes",1
324983586954567680,"Depends Questionierr: If your Girlfriend is pregnant, would you let her keep or abort it? QnR",1
324208886447996928,EVERY6DY DYING OUR POPULATION SLOWLY DROPPIN 6UT DRZ PREGNANT GURLS SURE IS PICKIN DA NUMS 6AC UP,1
392688583691472896,"MissRamirezz slogan. ""Does your breathe smell like shit, and you dont want to get pregnant at the same. Then take these new mentos BC pillz",1
384349796967780353,malikbuc22 3blackballs Lauren your pregnant??,1
384214408919924736,Extra_Pillz 3blackballs  makia!!! Lauren is pregnant!!!!,1
378067288647553024,"Who jokes with such shi""Ben_pillz: She told me she was pregnant n i was scared... LL!!! We neva got baq thou CoolFMNigeria sandyjag.. """,1
374861289132421120,"Its a metaphor _ ""SICK_pillz: U smoke? ""Fabiacutey: Hehehe!!!""olisbaba: U can lyk to see tinz oo!!""Fabiacutey: Pregnant clouds...""""""""",1
374856364033851392,"U smoke? ""Fabiacutey: Hehehe!!!""olisbaba: U can lyk to see tinz oo!!""Fabiacutey: Pregnant clouds...""""""",1
367717678901104640,"A lady using pillz after sex nd still got pregnant= DEFENSIVE ERROR.."":/",1
367714227907477504,A lady using pillz after sex nd still got pregnant= DEFENSIVE ERROR..,1
366183011957485568,"""Liyahh_BossLady: This the 2nd day i woke up too throwing up !!!"" ""PREGNANT"" lol . Wheres yo prenatal pillz",1
364104561880866816,Leave her tf alone she is pregnant not dying..,1
357239366420152320, RT Pillz_MaZuma: SMH RT Qiniso_Elihle: What kinda woman sleeps with a man other than her baby daddy when she's pregnant vele?! Smh,1
349768487012548608,PhillyD: If men could also get pregnant I wonder how many of these old male politicians would change their vote sb5 standwithwendy RT,1
339355084158795776,"Is it that pregnant b*tch u told me about? RT""Pillz_MaZuma: Lord please hear my prayers about Mahery ... Yassi nxa WitsLawSchool",1
338565587913568256,"If a girl pops pills to prevent pregnancy nd stil getz pregnant datz an own goal,if shez pregnant witout pillz datz a goal ejike05ejike",1
331688730630950912,"Akakwazi nokunxibaRT Nolwazie_M: No she's not hei RT""Za_Maniac: Kim Kardashian is not a beautiful pregnant woman""",1
331686761304584192,"Akakwaz nokunxiba shameRT Nolwazie_M: No she's not hei RT""Za_Maniac: Kim Kardashian is not a beautiful pregnant woman""",1
330273884794392577,Quote: with so many girls pregnant  schools condoms should b on the stationary list period,1
327409749450706944,"Nollywood Star Actress, Nse Ikpe Etims Pregnant, Husband Must Have Super-Sperm! http://bit.ly/12kodBK ...via 411Vibes",1
324983586954567680,"Depends Questionierr: If your Girlfriend is pregnant, would you let her keep or abort it? QnR",1
324208886447996928,EVERY6DY DYING OUR POPULATION SLOWLY DROPPIN 6UT DRZ PREGNANT GURLS SURE IS PICKIN DA NUMS 6AC UP,1
321272488040472576,I'm like a pregnant woman hungry all the time wtf is up with me 2day I think I smoked 2 less,1
126842266982690817,4o Swear He A Cripple I Thought I Was The Pregnant One He Want Pillz && Back Massages && Shit Terrible,1
125366141441949697,lwkmd jonzer RT kolamide: Bt i tot u took 'em pillz Shet!! I aff become a daddy sharp sharp  RT: BimpeA: i think am pregnant :s,1
125365717662048256,Bt i tot u took 'em pillz Shet!! I aff become a daddy sharp sharp  RT: BimpeA: i think am pregnant :s,1
125337990724714496,"If u drink, smoke, pop pillz and shit while u pregnant then jus kill yaself nd ya child!! kill the nigga that got u pregnant as well!",1
123765813655252992,sweetie_teshia she was pregnant and she had a miscarriage smfh poppin all dem pillz,1
123562246902259712,Pillz paul pussy pregnant!,1
116901304139386880,Lol u got it pillz RT KemarCole: RT KemarCole: RT if your pregnant,1
110124101733068800,Uncle Pillz sound nice stillz RT RenzyKryptonite: If I never knew better I'd think I'm pregnant,1
109675126689247232,HotGirlsDont get pregnant..dey take pillz,1
109566679645831168,"RT Kufracino: swit_ope Kip takin d pillz..if jay-z culd get beyonce pregnant,i can also get u pregnant!!",1
109565318661283840,"swit_ope Kip takin d pillz..if jay-z culd get beyonce pregnant,i can also get u pregnant!!",1
108049302445752321,Bout time beyonce get pregnant!!!,1
98053029152038914,"U pregnant already? Or fo da pillz? ""WithMyAfroPuffs: Got an apt 8/23 :) RT UaFOOL_NEET u gon get sum befo monk get u pregnant """"",1
96541758804074496,PENNY TALKIN BOUT DICKS & PILLZ SMH SHE GONE BE PREGNANT SOON LMAOOOOOOOO,1
96357103454785537,Lmao! RT PILLZ_WINEHOUSE: Imma side block nigga RT weedSLK: RT PILLZ_WINEHOUSE I can't get a project girl pregnant << no u can't ... htt,1
96355356317462529,RT PILLZ_WINEHOUSE I can't get a project girl pregnant << no u can't ..she gonna beatup every chick u bring 2da Pzzz..,1
94807553300639744,Tissy05 Ain't nuthin in da prenatal pillz itz jus pregnant women lazy as hell deez dayz I remember bac in da whn a prego woman had 2 jobz,1
91221873832116225,lol..Pillz that prevent HIV & AiDS gone have alot of people pregnant.,1
91207045184888832,I passed 3...Reachin 4 my Pillz* RT iAmPikliz:Just passed 2  pregnant women iknowwhatyoudidlastwinter,1
83633729955823616,Congrats.. Lol RT johrciayne Fuck these pillz....AM PREGNANT,1
126842266982690817,4o Swear He A Cripple I Thought I Was The Pregnant One He Want Pillz && Back Massages && Shit Terrible,1
125366141441949697,lwkmd jonzer RT kolamide: Bt i tot u took 'em pillz Shet!! I aff become a daddy sharp sharp  RT: BimpeA: i think am pregnant :s,1
125365717662048256,Bt i tot u took 'em pillz Shet!! I aff become a daddy sharp sharp  RT: BimpeA: i think am pregnant :s,1
125337990724714496,"If u drink, smoke, pop pillz and shit while u pregnant then jus kill yaself nd ya child!! kill the nigga that got u pregnant as well!",1
123765813655252992,sweetie_teshia she was pregnant and she had a miscarriage smfh poppin all dem pillz,1
123562246902259712,Pillz paul pussy pregnant!,1
116901304139386880,Lol u got it pillz RT KemarCole: RT KemarCole: RT if your pregnant,1
110124101733068800,Uncle Pillz sound nice stillz RT RenzyKryptonite: If I never knew better I'd think I'm pregnant,1
109675126689247232,HotGirlsDont get pregnant..dey take pillz,1
109566679645831168,"RT Kufracino: swit_ope Kip takin d pillz..if jay-z culd get beyonce pregnant,i can also get u pregnant!!",1
109565318661283840,"swit_ope Kip takin d pillz..if jay-z culd get beyonce pregnant,i can also get u pregnant!!",1
108049302445752321,Bout time beyonce get pregnant!!!,1
98053029152038914,"U pregnant already? Or fo da pillz? ""WithMyAfroPuffs: Got an apt 8/23 :) RT UaFOOL_NEET u gon get sum befo monk get u pregnant """"",1
96541758804074496,PENNY TALKIN BOUT DICKS & PILLZ SMH SHE GONE BE PREGNANT SOON LMAOOOOOOOO,1
96357103454785537,Lmao! RT PILLZ_WINEHOUSE: Imma side block nigga RT weedSLK: RT PILLZ_WINEHOUSE I can't get a project girl pregnant << no u can't ... htt,1
96355356317462529,RT PILLZ_WINEHOUSE I can't get a project girl pregnant << no u can't ..she gonna beatup every chick u bring 2da Pzzz..,1
94807553300639744,Tissy05 Ain't nuthin in da prenatal pillz itz jus pregnant women lazy as hell deez dayz I remember bac in da whn a prego woman had 2 jobz,1
91221873832116225,lol..Pillz that prevent HIV & AiDS gone have alot of people pregnant.,1
91207045184888832,I passed 3...Reachin 4 my Pillz* RT iAmPikliz:Just passed 2  pregnant women iknowwhatyoudidlastwinter,1
83633729955823616,Congrats.. Lol RT johrciayne Fuck these pillz....AM PREGNANT,1
52058470014398464,TOEVERY1ATH2K get wasted forme; pop pillz forme; tell drizzy  happy birthday forme; get a bitch pregnant for me idgf whatyoudo do it fr bam,1
44753110870134784,"Thandani izindaba lol!! RT Snenezy: Uba loyo? ""siyathaba_msibi: This girl is pregnant because she 4got to take morning after pillz...",1
44751724614922240,"Uba loyo? ""siyathaba_msibi: This girl is pregnant because she 4got to take morning after pillz...nd shez laughing abt it smh""",1
37204531016110081,$/O to all the pharmacy's that's gon b sold out of PlanB pillz tommorow so sumbody gettin pregnant,1
308423087379070977,I dnt see how females Thts pregnant smoke pop pillz tht shit is not cute to me,1
307540476507074560,The look I give my mom when she says she thinks she is pregnant.,1
305547625942360065,I guess its no pull out season almost evry girl is pregnant on facebook damn,1
303997150793187328,"At Sexual rehab, some old hag tried teech'n me bout Condoms & pillz, I waz like ""Bitch I can't get pregnant, why u tell'n me bout dis shit!""",1
300245156702060544,U pregnant an riding a bus u beta fck a nigga wth a car next time huh,1
297229812882350080,"so today i woke up to a ""Marvillo where can i get pillz i'm 3monthz pregnant"" text :-D**",1
289239667210076160,ALL DEZ NIGGAS CLAIM DEY FUC 6AD 6ITCHES WELL UM TELL ME DIZ Y IS DEZ UGLI 6ISHES PREGNANT,1
289239135145848832,DAMN WHO ELSE IS PREGNANT,1
289129644144353281,Who drinkz smokez & popp pillz pregnant..,1
