tweet_id,tweet,class
919261749580304385,"People are So quick to say ""who ain't pregnant?"" Well who ain't poppin xanz, sippin lean, smoking and drinkin all day? I'll wait.",1
775780755515412480,she should be on i didn't know i was pregnant,1
748737343046029312,be 9 months pregnant but claim they not due till Feb. & still popping xanz & sipping oil  dntgetmestarted,1
746380894492033024,"Yo these young ass Newark females don't have no life but to fight, get pregnant, smoke milds & pop xanz",1
745440655623630848,"I don't ever tell people how to parent. But come tf on YOU'RE PREGNANT AF, STILL POPPING XANZ & GETTING DRUNK? I pray for that child.",1
737415561835995147,"Don't hit me up asking 'who's the plu, who got xanz who got yay?' Like bitch I'm 6 months pregnant you really think I'd know?!",1
702547875763503105,KrryFrnch Jiles im honestly bouta confirm and fuck with the plugs and get a bitch pregnant and pop xanz,1
700565430046322688,Homie got a bitch pregnant off them 2 xanz ,1
775780755515412480,she should be on i didn't know i was pregnant,1
748737343046029312,be 9 months pregnant but claim they not due till Feb. & still popping xanz & sipping oil  dntgetmestarted,1
746380894492033024,"Yo these young ass Newark females don't have no life but to fight, get pregnant, smoke milds & pop xanz",1
745440655623630848,"I don't ever tell people how to parent. But come tf on YOU'RE PREGNANT AF, STILL POPPING XANZ & GETTING DRUNK? I pray for that child.",1
737415561835995147,"Don't hit me up asking 'who's the plu, who got xanz who got yay?' Like bitch I'm 6 months pregnant you really think I'd know?!",1
702547875763503105,KrryFrnch Jiles im honestly bouta confirm and fuck with the plugs and get a bitch pregnant and pop xanz,1
700565430046322688,Homie got a bitch pregnant off them 2 xanz ,1
1213047193285910530,The world is ending soon get pregnant today https://twitter.com/ama_reginald/status/1213044399900364802,1
1202369535606771712,Your cousin got lockjaw from doing too many xanz n jiggs while pregnant. But im sure shes still try to suck you off.,1
1213047193285910530,The world is ending soon get pregnant today https://twitter.com/ama_reginald/status/1213044399900364802,1
1202369535606771712,Your cousin got lockjaw from doing too many xanz n jiggs while pregnant. But im sure shes still try to suck you off.,1
590756076959703040,"CashOvaDicks hoes fake pregnant everyday b  was just drinkin & on xanz but you ""prego""  bxtchh byee you clearly a delusional bxtch ",1
568882147072745472,Oh they weren't for you? Oh yeah I forgot your pregnant mom wanted the xanz  what a parent,1
553351971273314304,bitches be pregnant and popping xanz smh.,1
533281169367138304,banana_splitta: Wake up off the xanz pregnant ,1
533280741854289921,Wake up off the xanz pregnant ,1
533138977080225792,Dirty ass thot pregnant by like 4 niggas and she tried to fuck her cousin while he was of the xanz  pic.twitter.com/Wt2HikkXBe,1
523564732775940096,Nowadays dese Niggaz ah be devastated if dey girl tell em she pregnant..But ah be DA happiest mf If dey get Xanz..lol..,1
519356031042715648,Before i got pregnant i loved bein off xanz. That feelin was amazing.,1
590756076959703040,"CashOvaDicks hoes fake pregnant everyday b  was just drinkin & on xanz but you ""prego""  bxtchh byee you clearly a delusional bxtch ",1
568882147072745472,Oh they weren't for you? Oh yeah I forgot your pregnant mom wanted the xanz  what a parent,1
553351971273314304,bitches be pregnant and popping xanz smh.,1
533281169367138304,banana_splitta: Wake up off the xanz pregnant ,1
533280741854289921,Wake up off the xanz pregnant ,1
533138977080225792,Dirty ass thot pregnant by like 4 niggas and she tried to fuck her cousin while he was of the xanz  pic.twitter.com/Wt2HikkXBe,1
523564732775940096,Nowadays dese Niggaz ah be devastated if dey girl tell em she pregnant..But ah be DA happiest mf If dey get Xanz..lol..,1
519356031042715648,Before i got pregnant i loved bein off xanz. That feelin was amazing.,1
